id;epi;travee;tablette;cote;ordre;lieu;format;auteur;titre;annee;tome;etat;commentaire
875;10;40;8;8 T 89;;;in-8;BORRELLY;Mémoires historiques, politiques et militaires de M. le comte de Hordt (tome premier);1805;;bon;
876;10;40;8;8 T 89;;;in-8;BORRELLY;Mémoires historiques, politiques et militaires de M. le comte de Hordt (tome second);1805;;bon;
877;10;41;1;8 T 90;;;in-8;THIEBAULT, Dieudonné;Mes souvenirs de vingt ans de séjour à Berlin (tome premier);1804;;bon;
878;10;41;1;8 T 90;;;in-8;THIEBAULT, Dieudonné;Mes souvenirs de vingt ans de séjour à Berlin (tome troisième);1804;;bon;
879;10;41;1;8 T 90;;;in-8;THIEBAULT, Dieudonné;Mes souvenirs de vingt ans de séjour à Berlin (tome cinquième);1804;;bon;
880;10;41;1;8 T 91;;;in-8;DELAGE, Joseph;Mémoires du chevalier Christian de Mannlich;1948;;bon;
881;10;41;1;8 T 92;;;in-8;HERDER, J. G.;Journal de mon voyage en l'an 1769;1942;;bon;
882;10;41;1;8 T 93;;;in-8;D'HESPEL D'HOCRON, chevalier;Souvenirs du chevalier d'Hespel d'Hocron;1927;;bon;
883;10;41;1;8 T 94;;;in-8;DE CASTELNAU, baron;Lettresdu baron de Castelnau;1911;;bon;
884;10;41;1;8 T 95;;;in-8;DE VAISSIERE, Pierre;"Lettres d'""aristocrates""";1907;;bon;0,91 m 
885;10;41;1;8 T 96;;;in-8;DE TOURZEL, duchesse;Mémoires de madame la duchesse de Tourzel (tome premier);1884;;bon;
886;10;41;1;8 T 96;;;in-8;DE TOURZEL, duchesse;Mémoires de madame la duchesse de Tourzel (tome second);1884;;bon;
887;10;41;1;8 T 97;;;in-8;TREMOILLE, Louis de la;Souvenirs de la princesse de Tarente;1901;;bon;
888;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome premier);1825;;bon;
889;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome second);1825;;bon;
890;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome troisième);1825;;bon;
891;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome quatrième);1825;;bon;
892;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome cinquième);1825;;bon;
893;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome sixième);1825;;bon;
894;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome septième);1825;;bon;
895;10;41;1;8 T 98;;;in-8;GENLIS, comtesse de;Mémoires inédits de madame la comtesse de Genlis (tome huitème);1825;;bon;
896;10;41;1;8 T 99;;;in-8;LAREVELLIERE-LEPEAUX;Mémoires Larevellière-Lépeaux (tome premier);s.d.;;bon;
897;10;41;1;8 T 99;;;in-8;LAREVELLIERE-LEPEAUX;Mémoires Larevellière-Lépeaux (tome deuxième);s.d.;;bon;
898;10;41;1;8 T 99;;;in-8;LAREVELLIERE-LEPEAUX;Mémoires Larevellière-Lépeaux (pièces justificatives);s.d.;;bon;
899;10;41;1;8 T 100;;;in-8;DES ECHEROLLES, Alexandrine;Une famille noble sous la Terreur;1879;;bon;
900;10;41;1;8 T 101;;;in-8;anonyme;Journal de ce qui s'est passé à la Tour du Temple;1823;;bon;
901;10;41;1;8 T 102;;;in-8;DUMOURIEZ, général;Mémoires du général Dumouriez;1794;;bon;
902;10;41;1;8 T 103;;;in-8;anonyme;Procès des Bourbons (tome I);1798;;bon;
903;10;41;1;8 T 103;;;in-8;anonyme;Procès des Bourbons (tome II);1798;;bon;
904;10;41;1;8 T 104;;;in-8;DE BOUILLE, marquis;Mémoire du marquis de Bouillé (1);1823;;bon;
905;10;41;1;8 T 104;;;in-8;DE BOUILLE, marquis;Mémoires du marquis de Bouillé (2);s.d.;;bon;
906;10;41;2;8 T 105;;;in-8;BRISSOT, J.-P.;J.-P. Brissot mémoires (tome I);s.d.;;bon;
907;10;41;2;8 T 105;;;in-8;BRISSOT, J.-P.;J.-P. Brissot mémoires (tome II);s.d.;;bon;
908;10;41;2;8 T 105;;;in-8;BRISSOT, J.-P.;J.-P. Brissot mémoires (correspondances et papiers);s.d.;;bon;
909;10;41;2;8 T 106;;;in-8;ROLAND, madame;Mémoires de madame Roland (tome premier);1905;;bon;
910;10;41;2;8 T 106;;;in-8;ROLAND, madame;Mémoires de madame Roland (tome second);1905;;bon;
911;10;41;2;8 T 107;;;in-8;CHUQUET, Arthur;Paris en 1790;1896;;bon;
912;10;41;2;8 T 108;;;in-8;LAQUIANTE, A.;Un prussien en France ;1892;;bon;
913;10;41;2;8 T 109;;;in-8;GAULIER, A.-P.;Dix ans d'exil;1901;;bon;
914;10;41;2;8 T 110;;;in-8;MEISTER, Henri;Souvenirs de mon dernier voyage à Paris;1910;;bon;
915;10;41;2;8 T 111;;;in-8;BOUERE, comtesse de la [belle fille de l'auteur];La guerre de la Vendée;1890;;bon;0,91 m
916;10;41;2;8 T 112;;;in-8;PERNOUD, Georges et FLAISSIER, Sabine;La Révolution;1959;;bon;
917;10;41;2;8 T 113;;;in-8;MAUGRAS, Gaston;Journal d'un étudiant;1910;;bon;
918;10;41;2;8 T 114;;;in-8;LAUNAY, Louis de;Une famille de la bourgeoisie parisienne pendant la Révolution;1921;;bon;
919;10;41;2;8 T 115;;;in-8;anonyme;Principaux événements de la Révolution et notamment de la semaine mémorable;1791;;bon;
920;10;41;2;8 T 116;;;in-8;ROLAND, citoyenne;Appel à l'impartiale postérité;s.d.;;bon;
921;10;41;2;8 T 117;;;in-8;DE BLUMENTHAL, madame;La vie de Jean Joachim de Zieten (tome premier);1803;;bon;
922;10;41;2;8 T 117;;;in-8;DE BLUMENTHAL, madame;La vie de Jean Joachim de Zieten (tome second);1803;;bon;
923;10;41;2;8 T 118;;;in-12;rédigés par un de ses aides-de-camp;Mémoires du générale Custine ;1794;;bon;
924;10;41;2;8 T 119;;;in-8;DE BOURBON-CONTI, Stéphanie-Louise;Mémoires historique de Stéphanie-Louise de Bourbon-Conti (tome Ier);1795;;bon;
925;10;41;2;8 T 119;;;in-8;DE BOURBON-CONTI, Stéphanie-Louise;Mémoires historique de Stéphanie-Louise de Bourbon-Conti (tome II);1795;;bon;
926;10;41;2;8 T 120;;;in-8;RAMEL;Journal de l'adjudant-général Ramel;1799;;bon;
927;10;41;2;8 T 121;;;in-8;collectif;Guerre d'Allemagne;1809;;bon;
928;10;41;2;8 T 122;;;in-8;CLAIRON, Hyppolite;Mémoires d'Hyppolite Clairon;1796;;bon;
929;10;41;2;8 T 123;;;in-8;TURREAU, général;Mémoires pour servir à l'histoire de la guerre de la Vendée;1824;;bon;
930;10;41;2;8 T 124;;;in-8;BRIFAUT, Ch.;Souvenirs d'un académicien;s.d.;;bon;
931;10;41;2;8 T 124;;;in-8;BRIFAUT, Ch.;Souvenris d'un académicien (**);1921;;bon;
932;10;41;2;8 T 125;;;in-8;CONSTANT, valet de chambre;Mémoires intimes de Napoléon Ier;s.d.;;bon;
933;10;41;2;8 T 126;;;in-8;DE PELLAPRA, Emilie;Une fille de Napoléon;1921;;bon;
934;10;41;2;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (tome premier);1814;;bon;
935;10;41;2;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (tome second);1814;;bon;
936;10;41;3;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (tome troisième);1814;;bon;
937;10;41;3;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (tome quatrième);1814;;bon;
938;10;41;3;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (évènemens de 1815);1815;;bon;
939;10;41;3;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (tome sixième);1815;;bon;
940;10;41;3;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (tome septième);1815;;bon;
941;10;41;3;8 T 127;;;in-8;SCHOELL, Fredéric;Recueil de pièces officielles destinées à détromper les François (tome huitième);1815;;bon;
942;10;41;3;8 T 128;;;in-8;DE BAUSSET, L.-F.-J.;Mémoires anecdotiques sur l'intérieur du palais de Napoléon (tome premier);1829;;bon;
943;10;41;3;8 T 128;;;in-8;DE BAUSSET, L.-F.-J.;Mémoires anecdotiques sur l'intérieur du palais de Napoléon (tome deuxième);1829;;bon;
944;10;41;3;8 T 128;;;in-8;DE BAUSSET, L.-F.-J.;Mémoires anecdotiques sur l'intérieur du palais de Napoléon (tome troisième);1829;;bon;
945;10;41;3;8 T 128;;;in-8;DE BAUSSET, L.-F.-J.;Mémoires anecdotiques sur l'intérieur du palais de Napoléon (tome quatrième);1829;;bon;
946;10;41;3;8 T 129;;;in-8;NORMAND, A. le;Les oracles sibyllins;1818;;bon;
947;10;41;3;8 T 129;;;in-8;NORMAND, A. le;Les souvenirs prophétiques d'une sibylle;1814;;bon;0,91 m
948;10;41;3;8 T 130;;;in-8;D'ARGENS, Olivier;Mémoires d'Olivier d'Argens;1824;2;bon;
949;10;41;3;8 T 130;;;in-8;HUGO, général;Mémoires du général Hugo (tome premier);1823;1;bon;
950;10;41;3;8 T 130;;;in-8;HUGO, général;Mémoires du général Hugo (tome second);1823;1;bon;
951;10;41;3;8 T 130;;;in-8;HUGO, général;Mémoires du général Hugo (tome troisième);1823;1;bon;
952;10;41;3;8 T 130;;;in-8;CUSTINE, général;Mémoires du général Custine;1824;3;bon;
953;10;41;3;8 T 130;;;in-8;ROCHAMBEAU, général;Mémoires du maréchal Rochambeau;1824;4;bon;
954;10;41;3;8 T 131;;;in-8;FOUCHE, Joseph;Mémoires de Joseph Fouché, duc d'Orante;1824;;bon;
955;10;41;3;8 T 131;;;in-8;FOUCHE, Joseph;Mémoires de Joseph Fouché, duc d'Orante (seconde partie);1824;;bon;
956;10;41;3;8 T 132;;;in-8;GOUVION SAINT-CYR, maréchal;Mémoires (tome premier);1831;;bon;
957;10;41;3;8 T 132;;;in-8;GOUVION SAINT-CYR, maréchal;Mémoires (tome deuxième);1831;;bon;
958;10;41;3;8 T 132;;;in-8;GOUVION SAINT-CYR, maréchal;Mémoires (tome troisième);1831;;bon;
959;10;41;3;8 T 132;;;in-8;GOUVION SAINT-CYR, maréchal;Mémoires (tome quatrième);1831;;bon;
960;10;41;3;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome premier);1829;;bon;
961;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome second);1829;;bon;
962;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome troisième);1829;;bon;
963;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome quatrième);1829;;bon;
964;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome cinquième);1829;;bon;
965;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome sixième);1829;;bon;
966;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome septième);1829;;bon;
967;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome huitième);1829;;bon;
968;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome neuvième);1829;;bon;
969;10;41;4;8 T 133;;;in-8;DE BOURRIENNE;Mémoires de M. de Bourrienne (tome dixième);1829;;bon;
970;10;41;4;8 T 134;;;in-8;collectif;Bourrienne et ses erreurs (tome premier);1830;;bon;
971;10;41;4;8 T 134;;;in-8;collectif;Bourrienne et ses erreurs (tome deuxième);1830;;bon;
972;10;41;4;8 T 135;;;in-8;DE SUCKOW, colonel;Fragments de ma vie;1901;;bon;
973;10;41;4;8 T 136;;;in-8;LE MIERE DE CORVEY;Mémoires militaires du Baron Seruzier;1823;;bon;
974;10;41;4;8 T 137;;;in-8;O'MEARA, Barry E.;Complément du mémorial de Sainte-Hélène (tome I);1823;;bon;
975;10;41;4;8 T 137;;;in-8;O'MEARA, Barry E.;Complément du mémorial de Sainte-Hélène (tome II);1823;;bon;
976;10;41;4;8 T 138;;;in-8;ANTOMMARCHI, F.;Mémoires du docteur F. Antommarchi (tome premier);1825;;bon;
977;10;41;4;8 T 138;;;in-8;ANTOMMARCHI, F.;Mémoires du docteur F. Antommarchi (tome second);1825;;bon;
978;10;41;4;8 T 139;;;in-8;BERTRAND, général;Cahiers de Sainte-Hélène (II);1959;;bon;
979;10;41;4;8 T 139;;;in-8;BERTRAND, général;Cahiers de Sainte-Hélène (III);1949;;bon;
980;10;41;4;8 T 139;;;in-8;BERTRAND, général;Cahiers de Sainte-Hélène (I);1951;;bon;0,91 m 
981;10;41;4;8 T 140;;;in-8;BLAZE, E.;Souvenirs d'un officier de la grande armée;s.d.;;moyen;
982;10;41;4;8 T 141;;;in-8;BOURGUIGNON, Jean;Mémoires de Marchand (*);1952;;bon;
983;10;41;4;8 T 141;;;in-8;BOURGUIGNON, Jean;Mémoires de Marchand (***);1955;;bon;
984;10;41;4;8 T 142;;;in-8;KIELMANNSEGGE, comtesse de;Mémoires de la comtesse de Kielmannsegge sur Napoléon Ier (*);1928;;bon;
985;10;41;4;8 T 142;;;in-8;KIELMANNSEGGE, comtesse de;Mémoires de la comtesse de Kielmannsegge sur Napoléon Ier (**);1929;;bon;
986;10;41;4;8 T 143;;;in-8;LOWE, Hudson;Le contre-mémorial de Sainte-Hélène;1949;;bon;
987;10;41;4;8 T 144;;;in-8;PARISET, E.;Journal de Gouververneur Morris;1901;;bon;
988;10;41;4;8 T 145;;;in-8;PARQUIN, commandant;Souvenirs et campagnes d'un vieux soldat de l'Empire;1892;;bon;
989;10;41;4;8 T 146;;;in-8;DE DAMPIERRE, Jacques;Mémoires de Barthélemy;1914;;bon;
990;10;41;4;8 T 147;;;in-8;THIBAUDEAU, A.-C.;Mémoires de A.-C. Thibaudeau;1913;;bon;
991;10;41;4;8 T 148;;;in-8;anonyme;Mémoires d'une inconnue;1894;;bon;
992;10;41;4;8 T 149;;;in-8;BEUGNOT, Albert;Mémoires du comte Beugnot (I);1868;;bon;
993;10;41;4;8 T 149;;;in-8;BEUGNOT, Albert;Mémoires du comte Beugnot (II);1868;;bon;
994;10;41;5;8 T 150;;;in-8;DE REISET, vicomte;Souvenirs du lieutenant général vicomte de Reiset;1899;;bon;
995;10;41;5;8 T 150;;;in-8;DE REISET, vicomte;Souvenirs du lieutenant général vicomte de Reiset (II);s.d.;;bon;
996;10;41;5;8 T 150;;;in-8;DE REISET, vicomte;Souvenirs du lieutenant général vicomte de Reiset (III);s.d.;;bon;
997;10;41;5;8 T 151;;;in-8;SUREMAIN;Mémoires du lieutenant général de Suremain;1902;;bon;
998;10;41;5;8 T 152;;;in-8;MOREAU DE JONNES, A. ;Aventures de guerres (tome I);1858;;bon;
999;10;41;5;8 T 152;;;in-8;MOREAU DE JONNES, A. ;Aventures de guerres (tome II);1858;;bon;
1000;10;41;5;8 T 153;;;in-8;LIGNE, prince de;Fragments de l'histoire de ma vie (tome I);1928;;bon;
1001;10;41;5;8 T 153;;;in-8;LIGNE, prince de;Fragments de l'histoire de ma vie (tome II);1928;;bon;
1002;10;41;5;8 T 154;;;in-8;PONS DE L'HERAULT;Souvenirs et anecdotes de l'île d'Elbe;1897;;bon;
1003;10;41;5;8 T 155;;;in-8;FAURE, Maurice;Souvenirs du général Championnet;s.d.;;bon;
1004;10;41;5;8 T 156;;;in-8;par son fils;Mémoires sur Carnot (tome premier);1861;;bon;
1005;10;41;5;8 T 156;;;in-8;par son fils;Mémoires sur Carnot (tome second);1863;;bon;
1006;10;41;5;8 T 157;;;in-8;DE NORVINS, J.;Mémorial de J. de Norvins (tome premier);1896;;bon;
1007;10;41;5;8 T 157;;;in-8;DE NORVINS, J.;Mémorial de J. de Norvins (tome deuxème);1896;;bon;
1008;10;41;5;8 T 157;;;in-8;DE NORVINS, J.;Mémorial de J. de Norvins (tome troisième);1897;;bon;0,91 m 
1009;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome premier);1829;;bon;
1010;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome deuxième);1829;;bon;
1011;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome troisième);1829;;bon;
1012;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome quatrième);1829;;bon;
1013;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome cinquième);1829;;bon;
1014;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome sixième);1829;;bon;
1015;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome septième);1829;;bon;
1016;10;41;5;8 T 158;;;in-8;DE ROVIGO, duc;Mémoires du duc de Rovigo (tome huitième);1829;;bon;
1017;10;41;5;8 T 159;;;in-8;AVRILLION, mademoiselle;Mémoires de mademoiselle Avrillion (tome premier);1833;;bon;
1018;10;41;5;8 T 159;;;in-8;AVRILLION, mademoiselle;Mémoires de mademoiselle Avrillion (tome second);1833;;bon;
1019;10;41;5;8 T 160;;;in-8;DAMAS, baron de;Mémoires du baron de Damas (tome premier);1923;;bon;
1020;10;41;6;8 T 160;;;in-8;DAMAS, baron de;Mémoires du baron de Damas (tome second);1923;;bon;
1021;10;41;6;8 T 161;;;in-8;ROCHECHOUART, comte de;Souvenirs sur la Révolution, l'Empire et la Restauration;1892;;bon;
1022;10;41;6;8 T 162;;;in-8;BONNART, Médard;Histoire de Médard Bonnart (tome premier);1828;;bon;
1023;10;41;6;8 T 162;;;in-8;BONNART, Médard;Histoire de Médard Bonnart (tome second);1828;;bon;
1024;10;41;6;8 T 163;;;in-8;THIEBAULT;Mémoires du général baron Thiébault (I);1894;;bon;
1025;10;41;6;8 T 163;;;in-8;THIEBAULT;Mémoires du général baron Thiébault (II);1894;;bon;
1026;10;41;6;8 T 163;;;in-8;THIEBAULT;Mémoires du général baron Thiébault (III);1894;;bon;
1027;10;41;6;8 T 163;;;in-8;THIEBAULT;Mémoires du général baron Thiébault (IV);1895;;bon;
1028;10;41;6;8 T 163;;;in-8;THIEBAULT;Mémoires du général baron Thiébault (V);1895;;bon;
1029;10;41;6;8 T 164;;;in-8;D'HAUTPOUL, Amand;Souvenirs sur la Révolution, l'Empire et la Restauration;1904;;bon;
1030;10;41;6;8 T 165;;;in-8;D'HAUTPOUL, Alphonse;Mémoires du général marquis Alphonse d'Hautpoul;1905;;bon;
1031;10;41;6;8 T 166;;;in-8;BERANGER;Ma biographie;1860;;bon;
1032;10;41;6;8 T 167;;;in-8;BERANGER;Musique des chansons de Béranger;1858;;bon;
1033;10;41;6;8 T 168;;;in-8;BERANGER;oeuvres complètes de P. J. Béranger (tome premier);1858;;bon;
1034;10;41;6;8 T 168;;;in-8;BERANGER;oeuvres complètes de P. J. Béranger (ome second);1858;;bon;
1035;10;41;6;8 T 169;;;in-8;BERANGER;Dernières chansons de Béranger;1860;;bon;0,91 m 
1036;10;41;6;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome premier);1817;;bon;
1037;10;41;6;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome second);1817;;bon;
1038;10;41;6;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome troisième);1817;;bon;
1039;10;41;6;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome quatrième);1817;;bon;
1040;10;41;6;8 T 170;;;in-8;collectif;Annales des faits et des sciences militaires;1817;;bon;
1041;10;41;6;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome sixième);1818;;bon;
1042;10;41;6;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome septième);1818;;bon;
1043;10;41;6;8 T 170;;;in-8;anonyme;Portraits des généraux français;1818;;bon;
1044;10;41;6;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome neuvième);1818;;bon;
1045;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome dixième);1818;;bon;
1046;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome onzième);1818;;bon;
1047;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome douzième);1819;;bon;
1048;10;41;7;8 T 170;;;in-8;anonyme;Monumens des victoires et conquêtes des français;1819;;bon;
1049;10;41;7;8 T 170;;;in-8;anonyme;Extraits des journaux;1819;;bon;
1050;10;41;7;8 T 170;;;in-8;anonyme;A MM. Les souscripteurs;1819;;bon;
1051;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome seizième);1819;;bon;
1052;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome dix-septième);1820;;bon;
1053;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome dix-huitième);1820;;bon;
1054;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome dix-neuvième);1820;;bon;
1055;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome vingtième);1820;;bon;
1056;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome vingt-unième);1820;;bon;
1057;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome vingt-deuxième);1820;;bon;
1058;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome vingt-troisème);1821;;bon;
1059;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome vingt-quatrième);1821;;bon;
1060;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome vingt-cinquième);1821;;bon;
1061;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome vingt-sixième);1822;;bon;
1062;10;41;7;8 T 170;;;in-8;Société de militaires et de gens de lettres;Victoires, conquêtes, désastres, revers et guerres civiles des français (tome dernier);1822;;bon;
1063;10;41;7;8 T 170;;;in-8;anonyme;[sans titre, suite du précédent];s.d.;;bon;
1064;10;41;7;8 T 171;;;in-8;FLEURY DE CHABOULON;Mémoires pour servir à l'histoire de la vie privée, du retour et du règne de Napoléon (tome premier);1820;;moyen;
1065;10;41;7;8 T 171;;;in-8;FLEURY DE CHABOULON;Mémoires pour servir à l'histoire de la vie privée, du retour et du règne de Napoléon (tome second);1820;;moyen;0,91 m 
1066;10;41;7;8 T 172;;;in-8;DE RAMBUTEAU;Mémoires du comte de Rambuteau;1905;;bon;
1067;10;41;7;8 T 173;;;in-8;DE MONTLOSIER;Souvenirs d'un émigré;1951;;bon;
1068;10;41;7;8 T 174;;;in-8;DE KERJEAN, Adélaïde;Dix ans de la vie d'une femme pendant l'émigration;1893;;bon;
1069;10;41;7;8 T 175;;;in-8;NEUILLY, comte de;Dix années d'émigration, souvenirs et correspondance du comte de Neuilly;1865;;bon;
1070;10;41;7;8 T 176;;;in-8;LAGE DE VOLUDE, marquise de;Souvenirs d'émigration de Madame la Marquise de Lage de Volude;1869;;bon;
1071;10;41;7;8 T 177;;;in-8;MORIOLLES, Alexandre-Nicolas-Léonard-Charles-Marie de;Mémoires du comte de Moriolles;1902;;bon;
1072;10;41;7;8 T 178;;;in-8;MENERVILLES  madame de;Souvenirs d'émigration;1934;;bon;
1073;10;41;8;8 T 179;;;in-8;HENNET, Léon et MARTIN, Emm.;Lettres interceptées par les Russes durant la campagne de 1812;1913;;bon;
1074;10;41;8;8 T 180;;;in-8;DE THIBOULT DE PUISACT, Jacques;Journal d'un fourrier de l'armée de Condé;1882;;bon;
1075;10;41;8;8 T 181;;;in-8;BOUTETIERE DE SAINT MARS, Alexandrine de la;Souvenirs de la baronne du Montet;1904;;bon;
1076;10;41;8;8 T 182;;;in-8;LA FERRONAYS, Auguste Ferron;En émigration: souvenirs tirés des papiers du CteA. De la Ferronnays;1900;;bon;
