id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
1535,141,Juifs de Lorraine,Document écrit,,,"15 août 1698, ordonnance sur Léopold, Stanislas et les juifs.",Papier,Français,,15 août 1698,"Receuil de pièces, d'extraits imprimés et notés de la main de Lucien et René Wiener.",Correct,,Pochette avec une feuille d'index.,,1er étage travée 28 (1)
1536,141,Juifs de Lorraine,Document écrit,,,Etat des familles juives auxquelles SAR permet de continuer à résider.,Papier,Français,,,"Receuil de pièces, d'extraits imprimés et notés de la main de Lucien et René Wiener.",Correct,,Pochette avec une feuille d'index.,,1er étage travée 28 (1)
1537,141,Juifs de Lorraine,Document écrit,,,"26 janvier 1753, état des familles juives auxquelles SAR permet de continuer à résider.",Papier,Français,,26 janvier 1753,"Receuil de pièces, d'extraits imprimés et notés de la main de Lucien et René Wiener.",Correct,,Pochette avec une feuille d'index.,,1er étage travée 28 (1)
1538,141,Juifs de Lorraine,Document écrit,,,"18 août 1776, arrêt du parlemant qui renouvelle la [] des familles juives.",Papier,Français,,18 août 1776,"Receuil de pièces, d'extraits imprimés et notés de la main de Lucien et René Wiener.",Correct,,Pochette avec une feuille d'index.,,1er étage travée 28 (1)
1539,141,Juifs de Lorraine,Document écrit,,,"Exemption de péage corporel sur les juifs, janvier 1784.",Papier,Français,,janvier 1784,"Receuil de pièces, d'extraits imprimés et notés de la main de Lucien et René Wiener.",Correct,,Pochette avec une feuille d'index.,,1er étage travée 28 (1)
1540,142,Divers,Document écrit,,,Bibliographie.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1541,142,Divers,Document écrit,,,Revues.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1542,142,Divers,Document écrit,,,Alsace.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1543,142,Divers,Document écrit,,,Mélange.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1544,142,Divers,Document écrit,,,Beaux arts. Bibliographie.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1545,142,Divers,Document écrit,,,Poésies-Contes.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1546,142,Divers,Document écrit,,,Pays Messin.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1547,142,Divers,Document écrit,,,Meuse.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1548,142,Divers,Document écrit,,,Nancy.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1549,142,Divers,Document écrit,,,Vosges.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1550,142,Divers,Document écrit,,,Histoire de la Lorraine.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1551,142,Divers,Document écrit,,,Armorials.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
1552,142,Divers,Document écrit,,,Meurthe.,Papier,Français,,,Ensemble de documents relatifs au titre indiqué. ,Correct,,Grosse pochette foncée,,1er étage travée 28 (1)
680,134,Bailly-Bechet,Document graphique,,,Chapelle ducale.,Photographie,Français,,,"Photographies de la chapelle ducale, du plan du caveau et photocopie d'une gravure.",Correct,Bailly-Bechet,"Pochette ""Dossier bleu 1""",,1er étage travée 28 (2)
640,134,Bailly-Bechet,Enveloppe,Delorme,,Enveloppe.,Papier craft,Français,Paris,lundi 14 octobre 1957,Enveloppe destinée à M. le directeur de l'Ecole des chartes. ,Correct,Bailly-Bechet,Pochette blanche,,1er étage travée 28 (2)
1015,136,Bailly-Bechet,Enveloppe,,,,Papier,Français,,,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",,1er étage travée 28 (2)
672,134,Bailly-Bechet,Extrait,,,Extrait de remontrances de la chambre des comptes de Lorraine.,Papier,Français,,jeudi 6 octobre 1904,Extrait de remontrances de la chambre des comptes de Lorraine.,Correct,Bailly-Bechet,"Pochette ""Bailly-Bechet""",,1er étage travée 28 (2)
673,134,Bailly-Bechet,Extrait,"Dom Ligier (repris par abbé Jochua""",,Extrait de l'inventaire des archives de l'abbaye d'Estival.,Papier,Français,,,Extrait de l'inventaire des archives de l'abbaye d'Estival.,Correct,Bailly-Bechet,"Pochette ""Bailly-Bechet""",,1er étage travée 28 (2)
1493,139,Divers,Extrait,,,Extrait des souvenirs de captivité de M. de Villepreux.,Papier,Français,,,Extrait d'ouvarge.,Correct,,,,1er étage travée 28 (1)
789,135,Marot,Facture,,,Objet de la dépense fiche récapitulative.,Papier,Français,,,Plusieurs factures.,Correct,Marot,"Pochette ""Le Qus Ego""",,1er étage travée 28 (2)
1212,137,Divers,Facture,,,Facture Goux.,Papier,Français,,,Facture Goux.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1216,137,Divers,Facture,,,Facture Saumier.,Papier,Français,,,Facture Saumier.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1217,137,Divers,Facture,,,Facture Fournier 1925.,Papier,Français,,1925,Facture Fournier 1925.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1218,137,Divers,Facture,,,Facture Tapissier 1939.,Papier,Français,,1939,Facture Tapissier 1939.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
658,134,Bailly-Bechet,Faire-part,Marquis de Marcieu,,Faire-part de mariage.,Papier,Français,Paris,samedi 20 juillet 1974,Faire part du mariage de Laure de Saint-Trivier avec le prince Dominique de Broglie.,Correct,Bailly-Bechet,Pochette noire,,1er étage travée 28 (2)
815,135 boîte grise,Marot,Faire-part,Monsieur et Madame Ivan Cloulas,,Faire-part de naissance. ,Papier,Français,"Madrid, Maison Velazquez.",27-mai-67,Faire-part pour la naissance de Silvain Cloulas. ,Correct,Marot,Notes au dos.,,1er étage travée 28 (2)
1223,137,Divers,Faire-part,,,Faire-part de décet J. et Michel.,Papier,Français,,,Faire-part de décet J. et Michel.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1224,137,Divers,Faire-part,,,Faire-part mariage Simonin-Farnier.,Papier,Français,,,Faire-part mariage Simonin-Farnier.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1226,137,Divers,Faire-part,,,"Faire-part décès P.  Vergone, J. Vergone, Louis Fuichet, Andrée Marchant, Désirée Didier. ",Papier,Français,,,"Faire-part décès P.  Vergone, J. Vergone, Louis Fuichet, Andrée Marchant, Désirée Didier. ",Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
737,135,Marot,Fantôme,,,Souche à laisser dans les magasins.,Papier,Français,,,Plusieurs fantômes de bibliothèque.,Correct,Marot,"Pochette ""Historiographie""",,1er étage travée 28 (2)
788,135,Marot,Fantôme,,,,Papier,Français-Allemand,,,Plusieurs fantômes de bibliothèque.,Correct,Marot,"Pochette ""Le Qus Ego""",,1er étage travée 28 (2)
65,132 boîte grise,Abbé Harmand,Feuillet,Charles Dubois,,"Conte de Noël. Pauvre enfant, pauvre mère!",Papier,Français,"Nancy, Imprimerie saint-epvre",1884,Un conte de noël,Correct,,"Dédié à s charmante petite amie, CH. S","Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
66,132 boîte grise,Abbé Harmand,Feuillet,Charles Dubois,,Le péché du poète.,Papier,Français,"Nancy, Imprimerie saint-epvre",29 février 1884,Une nouvelle,Correct,,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
67,132 boîte grise,Abbé Harmand,Feuillet,,,"Jeanne d'Arc, discours prononcé par Monseigneur Turinaz, évêque de Nancy et de Toul dans la cathédrale de Nancy, le 28 juin 1890.",Papier,Français,"Nancy, Pierron et Hozé, libraires-éditeurs",samedi 4 mars 1905,Discours de monseigneur Turinaz,Correct,"Madeleine Goüy de Bellocq, 28 juin 90",,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
68,132 boîte grise,Abbé Harmand,Feuillet,M. l'abbé Fortuit,,Le messager du rosaire en Lorraine. Publication mensuelle. ,Papier rose,Français,N°7. Nancy.,vendredi 1 juillet 1910,Les litanies de la Sainte Vierge. Marie et Elisabeth. La pirère de l'Enfant. Quelques réflexions morales.,Correct,,,,1er étage travée 28 (2)
71,132 boîte grise,Divers,Feuillet,M. le professeur Lallement,,Discours prononcé sur la tombe de M. ED. Simonin,Papier,Français,"Nancy, Berger-Levrault et Cie",1885,Discours prononcé sur la tombe de M. ED. Simonin.,Correct,,,Offert par M. le Pr. Lallement,1er étage travée 28 (2)
72,132 boîte grise,Divers,Feuillet,M. Vagner,,Notice sur M. Guerrier de Dumast envisagé au point de vue religieux,Papier,Français,"Nancy, Imprimerie et Librairie catholique",1883,Notice su M. Guerrier de Dumast.,Correct,,,,1er étage travée 28 (2)
86,132 boîte grise,Divers,Feuillet,,,,Papier et photographie,Français,,,Photographies en noir et blanc d'homme qui marchent sur la place Stanislas.,Correct,,,,1er étage travée 28 (2)
489,133,1870,Feuillet,,,Les actes du gouvernement de la défense nationale.,Papier bleu,Français,,,Brochure bibliographique. ,Correct,Monsieur Fénal,"Pochette ""Le gouvernement de la défense nationale""",,1er étage travée 28 (2)
512,133,George Chepfer,Feuillet,George Chepfer,,Accent de mon pays,Papier,Français,,,Petite pièce de théâtre.,Correct,,3 exemplaires,,1er étage travée 28 (2)
513,133,George Chepfer,Feuillet,Susanne La Rochelle-Chepfer,,La décoration du riri,Papier,Français,,vendredi 18 juin 1965,Récit.,Correct,,,,1er étage travée 28 (2)
518,133,George Chepfer,Feuillet,George Chepfer,,Un Encan à Saizerais.,Papier,Français,"Nancy, Imprimerie Royer.",lundi 13 mars 1944, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
519,133,George Chepfer,Feuillet,George Chepfer,,Le Jour de l'An.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
520,133,George Chepfer,Feuillet,George Chepfer,,Qu'est-ce que nous pourrions bien faire du Mimile.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
521,133,George Chepfer,Feuillet,George Chepfer,,Le Torchon brûle.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
522,133,George Chepfer,Feuillet,George Chepfer,,Les ufs de Pâques de la Tante Lili.,Papier,Français,"Nancy, Imprimerie Royer.",lundi 5 avril 1943, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
524,133,George Chepfer,Feuillet,George Chepfer,,Un mot de plus et je remmène not'Mélie.,Papier,Français,"Nancy, Imprimerie Royer.",samedi 18 mars 1944, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
525,133,George Chepfer,Feuillet,George Chepfer,,Après le coup de Torchon le coup de Balai.,Papier,Français,"Nancy, Imprimerie Royer.",mercredi 13 décembre 1944,Paysannerie dite par l'auteur.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
526,133,George Chepfer,Feuillet,George Chepfer,,La Misquette reprend son auberge.,Papier,Français,"Nancy, Imprimerie Royer.",lundi 1 juin 1942, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
527,133,George Chepfer,Feuillet,George Chepfer,,Dans la cuisine faut c'qu'y faut.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
528,133,George Chepfer,Feuillet,George Chepfer,,Les ufs de Pâques de la Tante Lili.,Papier,Français,"Nancy, Imprimerie Royer.",lundi 5 avril 1943, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
529,133,George Chepfer,Feuillet,George Chepfer,,Le Jour de l'An.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,"Macintosh, Macy et Cie","Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
530,133,George Chepfer,Feuillet,George Chepfer,,En Chemin de fer.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
531,133,George Chepfer,Feuillet,George Chepfer,,La Première Communion du Gamin.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
532,133,George Chepfer,Feuillet,George Chepfer,,Le Tonton est collectionneur.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
533,133,George Chepfer,Feuillet,George Chepfer,,Les Joies du Retour.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
534,133,George Chepfer,Feuillet,George Chepfer,,Les vacances du Bébert sont finies.,Papier,Français,"Nancy, Imprimerie Royer.",, Petite pièce de théâtre.,Correct,,"Pochette ""Saynète Lorraine dite par l'Auteur""",,1er étage travée 28 (2)
537,133,George Chepfer,Feuillet,George Chepfer,J. M. L. Maugüe,Rondes et chansons nouvelles.,Papier,Français,,lundi 24 avril 1905,Receuil de saynettes.,Correct,,,,1er étage travée 28 (2)
539,133,George Chepfer,Feuillet,George Chepfer,,"Vous n'm'avez pas rouatée, donc!",Papier,Français,"Nancy, Imprimerie Royer.",vendredi 1 mars 1918,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
540,133,George Chepfer,Feuillet,George Chepfer,,Qu'est-ce que nous pourrions bien faire du Mimile.,Papier,Français,"Nancy, Imprimerie Royer.",,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
541,133,George Chepfer,Feuillet,George Chepfer,,Not' Parisienne est arrivée.,Papier,Français,"Nancy, Imprimerie Royer.",dimanche 29 septembre 1929,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
542,133,George Chepfer,Feuillet,George Chepfer,,Chez le médecin.,Papier,Français,"Nancy, Imprimerie Royer.",,Paysannerie dite par l'auteur.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
543,133,George Chepfer,Feuillet,George Chepfer,,L'héritage imprévu.,Papier,Français,"Nancy, Imprimerie Royer.",,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
544,133,George Chepfer,Feuillet,George Chepfer,,La Première Communion du Gamin.,Papier,Français,"Nancy, Imprimerie Royer.",dimanche 29 septembre 1929,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
545,133,George Chepfer,Feuillet,George Chepfer,,La bonne hotesse ou le Cantonnement de tout repos.,Papier,Français,"Nancy, Imprimerie Royer.",vendredi 17 août 1917,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
546,133,George Chepfer,Feuillet,George Chepfer,,Cousins de Pentecôte.,Papier,Français,"Nancy, Imprimerie Royer.",dimanche 29 septembre 1929,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
547,133,George Chepfer,Feuillet,George Chepfer,,A la Pâtisserie du Coin.,Papier,Français,"Nancy, Imprimerie Royer.",mercredi 25 septembre 1929,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
548,133,George Chepfer,Feuillet,George Chepfer,,La Marraine deu poilu de Saizerais.,Papier,Français,"Nancy, Imprimerie Royer.",juin-17,Petite pièce de théâtre.,Correct,,"Pochette ""Ronde et chanson""",,1er étage travée 28 (2)
563,133,Callot,Feuillet,"Heinaut, père de Saint-Urbain",,,Papier,Français,Nancy,5 mai 1727,Lettre.,Correct,,"Pochette ""Saint-Urbain""",,1er étage travée 28 (2)
565,133,Callot,Feuillet,,,Objet de la dépense,Papier,Français,Vandeleville,samedi 1 avril 1905,Bon d'achat de fournitures scolaires.,Correct,,"Pochette ""Saint-Urbain""",,1er étage travée 28 (2)
566,133,Callot,Feuillet,,,Objet de la dépense,Papier,Français,Nancy,dimanche 2 avril 1905,Bon d'achat de pain et denrées alimentaires.,Correct,,"Pochette ""Saint-Urbain""",,1er étage travée 28 (2)
