id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
293,133,1870,Note manuscrite,_,_,Bibliographie.,Papier,Français,_,_,Bibliographie.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
294,133,1870,Note manuscrite,Farrigoul,_,Députés d'Alsace Lorraine.,Papier,Français,_,_,"""La loi du 28 juin 1823 ayant accordé 28 députés à l'Alsace-Lorraine, le nombre total des députés au Reichtag est aujourd'hui de 392"". S'en suit la liste des états avec leur nombre de députés respectifs. ",Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
295,133,1870,Note manuscrite,_,_,Indemnités Reichtag.,Papier,Français,_,_,"""Les membres du Reichtag, avant la loi du 21 mars 1906, n'avaient aucune indemnités. Ils avaient seulement [] parcours gratuit sur les chemins de fer allemand. Ils ont acquis cette loi pour seulement 3 000 markes"".",Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
296,133,1870,Article de journal,_,_,Le monument de Guillaume Ier.,Papier,Français,Le Temps,1896,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
297,133,1870,Article de journal,_,_,Dernières dépêches des correspondants particuliers du Temps.,Papier,Français,Le Temps,1896,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
298,133,1870,Article de journal,_,_,Variétés. L'empire d'Allemagne et l'empereur.,Papier,Français,_,_,Article de journal dont la quasi-totalité est recopié en manuscrit.,Correct,J. Dequem,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
299,133,1870,Article de journal,Joseph Galtier,_,Berlin et les élections.,Papier,Français,Berlin ,15-juin-03,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
300,133,1870,Article de journal,_,_,L'ouverture du Reichtag.,Papier,Français,Berlin ,28-nov-08,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
301,133,1870,Article de journal,_,_,La dotation de la couronne de Prusse.,Papier,Français,_,08-juin-10,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
302,133,1870,Article de journal,_,_,La crise constitutionnelle allemande.,Papier,Français,_,13-nov-08,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
303,133,1870,Article de journal,_,_,Bulletin de l'étranger. La dissolution du Reichtag.,Papier,Français,Le Temps,14-déc-06,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
304,133,1870,Annales,M. Emile Boutmy,_,Annales de l'école libre des sciences politiques.,Papier,Français,"Paris, Félix Alcan",1889,Annales sur le Reichtag allemand.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
305,133,1870,Annales,M. Emile Boutmy,_,Annales de l'école libre des sciences politiques.,Papier,Français,"Paris, Félix Alcan",1889,Annales sur le Reichtag allemand.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
306,133,1870,Note manuscrite,_,_,Le gouvernement de l'empire.,Papier,Français,_,_,"Note ""Le gouvernement de l'empire allemand après 1871 etc"".",Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
307,133,1870,Article de journal,_,_,Bulletin de l'étranger. La mort du duc Ernest de Saxe-Cobourg et Gotha.,Papier,Français,Le Temps,24 août 1893,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
308,133,1870,Article de journal,_,_,Bulletin de l'étranger. Deux princes allemands.,Papier,Français,Le Temps,dimanche 26 avril 1903,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
309,133,1870,Article de journal,_,_,Bulletin de l'étranger. Les noces d'or du grand-duc de Bade.,Papier,Français,Le Temps,vendredi 21 septembre 1906,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
310,133,1870,Article de journal,_,_,Le mariage de Darmstatds.,Papier,Français,Le Temps,vendredi 9 octobre 1903,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
311,133,1870,Article de journal,_,_,Un directeur couronné.,Papier,Français,Le Temps,dimanche 28 juin 1914,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
312,133,1870,Article de journal,Maurice Gandolphe,_,Le roi fantôme.,Papier,Français,Le Temps,1911,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
313,133,1870,Article de journal,_,_,Le roi esthète.,Papier,Français,Le Temps,samedi 27 juin 1914,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
314,133,1870,Article de journal,_,_,Les deux scandales princiers.,Papier,Français,Le Temps,25-déc-02,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",_,1er étage travée 28 (2)
315,133,1870,Article de journal,_,_,Le roi Georges de Saxe.,Papier,Français,Le Temps,16-oct-04,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ",_,1er étage travée 28 (2)
316,133,1870,Article de journal,_,_,Les deux scandales princiers.,Papier,Français,Le Temps,janv-02,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Cours allemands""",_,1er étage travée 28 (2)
317,133,1870,Article de journal,_,_,Un scandale à la cour de Saxe.,Papier,Français,Le Temps,24-déc-02,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Cours allemands""",_,1er étage travée 28 (2)
318,133,1870,Article de journal,_,_,Les deux scandales princiers.,Papier,Français,Le Temps,26-déc-02,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Cours allemands""",_,1er étage travée 28 (2)
319,133,1870,Article de journal,_,_,Menus Propos. A la tour de Ségovie. ,Papier,Français,Le Temps,26-nov-02,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Cours allemands""",_,1er étage travée 28 (2)
320,133,1870,Article de journal,_,_,Histoires de partout. L'empereur Frédéric et ses médecins.,Papier,Français,_,1er novembre 1911,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Cours allemands""",_,1er étage travée 28 (2)
321,133,1870,Article de journal,_,_,L'agonie d'un empereur.,Papier,Français,_,28-déc-12,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""B[]""",_,1er étage travée 28 (2)
322,133,1870,Article de journal,_,_,L'empereur Frédéric A San-Remo.,Papier,Français,_,,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""B[]""",_,1er étage travée 28 (2)
323,133,1870,Article de journal,_,_,Le prince Guillaume.,Papier,Français,_,,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Chops de lance""",_,1er étage travée 28 (2)
324,133,1870,Journal,_,_,Le Soleil.,Papier,Français,Le Soleil N°168,samedi 16 juin 1888,Journal complet.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Chops de lance""",_,1er étage travée 28 (2)
325,133,1870,Article de journal,_,_,Le monument de Frédéric III à Woerth.,Papier,Français,_,18 octobre 1895,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Chops de lance""",_,1er étage travée 28 (2)
326,133,1870,Journal,_,_,La Paix.,Papier,Français,La Paix N° 3304,dimanche 17 juin 1888,Journal complet.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Chops de lance""",_,1er étage travée 28 (2)
327,133,1870,Journal,_,_,"La Nation ""Mort de l'empereur d'Allemagne"".",Papier,Français,La Nation N°1518,samedi 16 juin 1888,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Chops de lance""",_,1er étage travée 28 (2)
328,133,1870,Article de journal,_,_,"La France ""Mort de l'empereur d'Allemagne"".",Papier,Français,La Nation N°2,samedi 16 juin 1889,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Chops de lance""",_,1er étage travée 28 (2)
329,133,1870,Article de journal,_,_,Le rapport de M. de Bismarck à l'empereur.,Papier,Français,_,1888,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
330,133,1870,Article de journal,_,_,Les deux empereurs.,Papier,Français,_,mardi 19 juin 1888,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
331,133,1870,Article de journal,_,_,Discours de l'empereur Guillaume II au landtag prussien.,Papier,Français,_,_,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
332,133,1870,Article de journal,_,_,L'impératrice Frédéric femme et épouse.,Papier,Français,Le Temps,08-août-01,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
333,133,1870,Article de journal,_,_,Mort de l'impératrice Frédéric.,Papier,Français,_,07-août-01,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
334,133,1870,Article de journal,_,_,Bulletin de l'étranger. L'impératrice Frédéric. ,Papier,Français,_,13-août-01,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
335,133,1870,Article de journal,_,_,Allemagne.,Papier,Français,_,1898,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
336,133,1870,Article de journal,_,_,"Le XIXe siècle ""Le nouvel empereur d'Allemagne"".",Papier,Français,Le XIXe siècle N°5900,dimanche 11 mars 1888,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
337,133,1870,Note manuscrite,_,_,Chronologie.,Papier,Français,_,,Chronologie des empereur d'Allemagne.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
338,133,1870,Article de journal,_,_,Un Maître de l'art allemand. Adolf Menzel.,Papier,Français,Le petit Temps N°1982,dimanche 12février 1905,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
339,133,1870,Article de journal,_,_,Variétés. Les mémoires de M. de Blowitz.,Papier,Français,_,23-nov-03,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
340,133,1870,Article de journal,_,_,Les mémoires du prince de Hohenlohe.,Papier,Français,_,14-oct-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
341,133,1870,Article de journal,_,_,La chute de Bismarck.,Papier,Français,_,20-nov-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
342,133,1870,Article de journal,_,_,Le prince de Hohenlohe chroniqueur parisien.,Papier,Français,_,20-oct-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
343,133,1870,Article de journal,_,_,Les mémoires du prince de Hohenlohe.,Papier,Français,_,16-oct-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
344,133,1870,Article de journal,_,_,Les mémoires du prince de Hohenlohe.,Papier,Français,_,13-oct-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""Frédéric III l'empereur d'Allemagne""",_,1er étage travée 28 (2)
345,133,1870,Article de journal,_,_,Les mémoires du prince de Hohenlohe.,Papier,Français,_,14-oct-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ",_,1er étage travée 28 (2)
346,133,1870,Article de journal,_,_,Bulletin de l'étranger. Guillaume II et les mémoires de Hohenlohe.,Papier,Français,_,11-oct-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ",_,1er étage travée 28 (2)
347,133,1870,Article de journal,_,_,Lectures étrangères. Mémoires du princes de Hohenlohe-Schilling.,Papier,Français,_,06-sept-06,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ",_,1er étage travée 28 (2)
348,133,1870,Article de journal,_,_,Déclarations du prince Alexandre de Hohenlohe.,Papier,Français,_,1906,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ",_,1er étage travée 28 (2)
349,133,1870,Article de journal,_,_,Les mémoires du prince de Hohenlohe.,Papier,Français,_,02-nov-06,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""Les mémoires du chancelier le prince de Hohenlohe""",_,1er étage travée 28 (2)
350,133,1870,Article de journal,_,_,Bulletin de l'étranger. La mort du prince Albert de Prusse.,Papier,Français,_,18-sept-06,Article de journal. Le sujet correspond au titre.,Correct,_,"Pochette ""L'Allemagne après 1870"" ""Les mémoires du chancelier le prince de Hohenlohe""",_,1er étage travée 28 (2)
