id,epi,travee,tablette,auteur,titre,annee,cote,tome,etat,metrage_ou_commentaire,carton
964,44,2,0,TRIGER R.,Les fêtes de Jeanne d'Arc au Mans et dans la Sarthe,1910,Non côté,,bon,,94
965,44,2,0,,The trial of Joan of Arc,1956,Non côté,,bon,,94
966,44,2,0,PARAVY T.,A la suite de Jeanne d'Arc,1938,Non côté,,bon,,94
967,44,2,0,,Jeanne d'Arc,,Non côté,,bon,,94
968,44,2,0,DEBOUT H. et EUDE E.,"L'histoire admirable de Jeanne d'Arc, la pucelle d'Orléans",1903,Non côté,,bon,,94
969,44,2,0,GODEFROY F.,La mission de Jeanne d'Arc,,Non côté,,bon,,94
971,44,2,0,SOUCHON (abbé),Jeanne d'Arc d'après elle-même,1889,Non côté,,bon,,94
973,44,2,0,DELERUE L.-G.,"Jeanne d'Arc, incarnation de la Patrie Française",1893,Non côté,,bon,,94
974,44,2,0,VILLECROSE J.,Le poème de Jeanne d'Arc,,Non côté,,bon,,94
975,44,2,0,MAJOUR J.,"""L'angélique"" Sainte Jeanne d'Arc",1938,Non côté,,bon,,94
978,44,2,0,ENIM P.,"La sublime épopée de Jeanne d'Arc, son Vè centenaire",,Non côté,,bon,,94
979,44,2,0,,"Les bretons à Jeanne d'Arc, poèmes",1890,Non côté,,bon,,94
981,44,2,0,BOUYSSY A.,"A Jeanne d'Arc, en marge de Quicherat, sonnets et notes historiques",1930,Non côté,,bon,,94
982,44,2,0,MANSOY P.,"La passion de Jeanne d'Arc, poème",1912,Non côté,,bon,,94
983,44,2,0,ALLEAUME C. (abbé),"A Jeanne d'Arc, les voix de l'histoire, poèmes lyriques",1895,Non côté,,bon,,94
984,44,2,0,COUBE S. (abbé),L'épopée de Jeanne d'Arc en dix chants,1911,Non côté,,bon,,94
985,44,2,0,JUBERT A.,"Jehanne la Pucelle, récit en vers",1891,Non côté,,bon,,94
986,44,2,0,ROCHETTE A.,"Anthologie du Moyen Age, IXè - XVè siècles",1912,Non côté,,bon,,94
987,44,2,0,COTTAZ J.,Jeanne d'Arc dans l'épopée de France,1926,Non côté,,bon,,94
988,44,2,0,,Etat militaire du corps de l'artillerie,1909,Non côté,,bon,,94
989,44,2,0,,Librairie du Bat d'Argent N° 42,1974,Non côté,,bon,,94
990,44,3,0,MORPHY M.,Histoire nationale de Jeanne d'Arc tome 1,,Non côté,,bon,,94
991,44,3,0,MORPHY M.,Histoire nationale de Jeanne d'Arc tome 2,,Non côté,,bon,,94
992,44,3,0,MORPHY M.,Histoire nationale de Jeanne d'Arc tome 3,,Non côté,,bon,,94
993,44,3,0,CANET V.,Jeanne d'Arc et sa mission nationale,1895,Non côté,,bon,,94
994,44,3,0,DE WITT,Jeanne d'Arc et la Guerre de Cent Ans,1895,Non côté,,bon,,94
995,44,3,0,POULLIN M.,Histoire de Jeanne d'Arc,1889,Non côté,,bon,,94
996,44,3,0,DE LESCURE,Jeanne Darc l'héroïne de la France,,Non côté,,bon,,94
998,44,3,0,,"Jeanne d'Arc, revue hebdomadaire illustrée à la gloire de la libératrice de la France",1889,Non côté,,bon,,94
999,44,3,0,DUFOUR V. (abbé),Jeanne d'Arc ou la Vierge de Lorraine,1879,Non côté,,bon,photocopie,94
1000,44,3,0,,La ballade de la pucelle,1892,Non côté,,bon,,94
1001,44,3,0,DE CHOISEUL (comtesse),"Jeanne-d'Arc, poëme",1829,Non côté,,bon,,94
1002,44,3,0,GARNIER A.-P.,La geste de Jehanne d'Arc,1914,Non côté,,bon,,94
1004,44,3,0,GUIMONT L.,"Jeanne d'Arc, poème",1855,Non côté,,bon,,94
1005,44,3,0,CORDIER A.,Le tombeau de Jeanne d'Arc,1899,Non côté,,bon,,94
1006,44,3,0,Z. B.,"A Jeanne d'Arc, libératrice de la France, poésie",1885,Non côté,,bon,,94
1007,44,3,0,,"""Les deux Jeanne"" Jeanne d'Arc et Jeanne Paynel, la grande épopée montoise",1956,Non côté,,bon,,94
1008,44,3,0,GARNIER M. (abbé),Histoire et poésie: Jeanne d'Arc,1896,Non côté,,bon,,94
1009,44,3,0,BACABE L.,Odes à la mystérieuse Jeanne d'Arc ou (L'épopée johannique),1963,Non côté,,bon,,94
1010,44,3,0,BARBIER P.,"Libératrice, chant premier: en avant vers le roi",1901,Non côté,,bon,,94
1011,44,3,0,BARBIER P.,"Libératrice, chant deuxième: Jeanne est là!",1902,Non côté,,bon,,94
1012,44,3,0,BARBIER P.,"Libératrice, chant troisième: l'aube de la gloire",1902,Non côté,,bon,,94
1013,44,3,0,BARBIER P.,"Libératrice, chant quatrième: aux rives du clan",1902,Non côté,,bon,,94
1014,44,3,0,BARBIER P.,"Libératrice, chant cinquième: chef de guerre",1902,Non côté,,bon,,94
1015,44,3,0,BARBIER P.,"Libératrice, chant sixième: Orléans",1902,Non côté,,bon,,94
1016,44,3,0,BARBIER P.,"Libératrice, chant septième: Assauts, les Augustins et les Tourelles",1903,Non côté,,bon,,94
1017,44,3,0,BARBIER P.,"Libératrice, chant huitième: entre deux coups d'épée",1903,Non côté,,bon,,94
1018,44,3,0,BARBIER P.,"Libératrice, chant neuvième: batailles, Jargeau, Meung, Beaugeney, Patay",1903,Non côté,,bon,,94
1019,44,3,0,BARBIER P.,"Libératrice, chant dixième: vers la ville du sacre",1903,Non côté,,bon,,94
1020,44,3,0,BARBIER P.,"Libératrice, chant onzième: ville conquise",1904,Non côté,,bon,,94
1021,44,3,0,BARBIER P.,"Libératrice, chant douzième: victoire",1904,Non côté,,bon,,94
1022,44,3,0,DE METZ J.,Le calvaire de Jeanne d'Arc,,Non côté,,bon,,95
1023,44,3,0,DE LATOUR A.,Pèlerinage aux pays de Jeanne d'Arc,1880,Non côté,,bon,,95
1024,44,3,0,D'ALVEYDRE S.-Y.,"Jeanne d'Arc victorieuse, dédiée à l'armée française",1890,Non côté,,bon,,95
1025,44,3,0,BERGER F.,"Jeanne d'Arc, épopée en dix-huit chants et en vers",1924,Non côté,,bon,,95
1026,44,3,0,RUDLER G.,"Michelet, historien de Jeanne d'Arc tome 1: La méthode",1925,Non côté,,bon,,95
1027,44,3,0,RUDLER G.,"Michelet, historien de Jeanne d'Arc tome 2: La pensée - L'art",1926,Non côté,,bon,,95
1029,44,3,0,GUIRAUD J.,La critique en face d'un mauvais livre,1926,Non côté,,bon,,95
1030,44,3,0,DE LA FRANQUERIE (marquis),Jeanne d'Arc la pucelle: sa mission royale temporelle et spirituelle,1956,Non côté,,bon,,95
1031,44,3,0,VIRION P.,"Jeanne en son temps, Jeanne en notre temps",1964,Non côté,,bon,,95
1032,44,3,0,MAIRE E.,La vie secrète de Jeanne d'Arc,1948,Non côté,,bon,,95
1033,44,3,0,DELARBRE P. R.,La bienheureuse Jeanne d'Arc dépeinte par elle-même,1909,Non côté,,bon,,95
1035,44,3,0,MARTIN H.,"Jeanne d'Arc, étude lue à la salle Barthelemy",1864,Non côté,,bon,,95
1036,44,3,0,MEREJKOWSKI,"De Jésus à Nous: Paul & Augustin, François d'Assise, Jeanne d'Arc",1941,Non côté,,bon,,95
1038,44,3,0,MONTIER E. et TELLIER M.,L'épopée de Jeanne d'Arc,1923,Non côté,,bon,,95
1040,44,3,0,DE GRAVILLON A.,Le génie de Jeanne Darc,1895,Non côté,,bon,,95
1041,44,3,0,ALLARD P.,"Jeanne d'Arc, poème lyrique en trois parties",1886,Non côté,,bon,,95
1042,44,3,0,PREMIER J.-A. (abbé),Préludes poétiques au poème de Jeanne d'Arc,1885,Non côté,,bon,,95
1043,44,3,0,DE BONARDI DU MENIL (marquis),Jeanne d'Arc,1892,Non côté,,bon,,95
1044,44,3,0,MALASSAGNE (abbé),Dieu et patrie: La pucelle ou la France délivrée,,Non côté,,bon,,95
1045,44,3,0,BENARD R. A.,Dernière communion de Jeanne d'Arc,1929,Non côté,,bon,,95
1046,44,3,0,JACQUET (abbé),L'épée Jeanne d'Arc: Dieu et patrie,1855,Non côté,,bon,,95
1047,28,,0,JAUGEY J.-B. (abbé),"Etude sur Jeanne d'Arc: sa vie, ses voix, sa sainteté, sa soumission à l'église, son procès et l'autorité ecclésiastique",1867,Non côté,,bon,,102
1048,28,,0,RICHER E.,Histoire de la pucelle d'Orléans tome 2,1912,Non côté,,bon,,102
1049,28,,0,,Revue des questions historiques tome 16,1930,Non côté,,bon,,102
1050,28,,0,GERMAIN DE MAIDY L.,Représentation présumée de Jeanne d'Arc,1900,Non côté,,bon,,102
1051,28,,0,AYROLES R. P.,Les diocèses de France et la bienheureuse Jeanne d'Arc,1909,Non côté,,bon,,102
1052,28,,0,VALOIS N.,Un nouveau témoignage sur Jeanne d'Arc,1907,Non côté,,bon,,102
1053,28,,0,DOM MONNOYEUR J.-B.,Traité de Jean Gerson sur la Pucelle,1930,Non côté,,bon,,102
1054,28,,0,BOUCHER DE MOLANDON,"Note de Guillaume Giraut, notaire au Châtelet d'Orléans, sur la levée du siège",1858,Non côté,,bon,,102
1055,28,,0,JARRY L.,Deux chansons normandes sur le siège d'Orléans et la mort de Salisbury,1894,Non côté,,bon,,102
1056,28,,0,DELISLE L.,Nouveau témoignage relatif à la mission de Jeanne d'Arc,1885,Non côté,,bon,,102
1057,28,,0,GUILLON F.,Etude historique sur le journal du siège qui fut mis devant Orléans par les Anglais en 1428 - 1429,1913,Non côté,,bon,,102
1058,28,,0,BOUCHER DE MOLANDON,La délivrance d'Orléans et l'institution de la fête du 8 mai,1883,Non côté,,bon,,102
1059,28,,0,,Inscriptions pour la pucelle d'Orléans,,Non côté,,bon,,102
1060,28,,0,CURMONDO S.,"Pucelle énigmatique, qui était Jeanne la Lorraine?",1996,Non côté,,bon,,102
1061,28,,0,JADART H.,"Jeanne d'Arc à Reims, ses relations avec Reims, ses lettres aux rémois",1887,Non côté,,bon,,102
1062,28,,0,WILLIAMS J.,Joan of Arc,,Non côté,,bon,,102
1063,28,,0,LAFFONT-BOMPIANI,Dictionnaire des personnages A - Z,1960,Non côté,,bon,,102
1064,28,,0,DEBOUT H.,Jeanne d'Arc et les villes d'Arras et de Tournai,,Non côté,,bon,,102
1065,28,,0,WILLIAMS J.,Jeanne d'Arc,1964,Non côté,,bon,,102
1066,28,,0,VERDI G. et DANGLAS L.,"Jeanne d'Arc, grand opéra, en 4 actes et 5 tableaux",,Non côté,,bon,,101
1067,28,,0,DE ROBILLARD DE BEAUREPAIRE,Chronique normande de Pierre Cochon,1870,Non côté,,bon,,101
1068,28,,0,DU CHESNE TOURANGEAU A.,Les uvres de Maistre Alain Chartier,1617,Non côté,,bon,,101
1069,28,,0,AYROLES J.-B.-J.,"A la plus méconnue des femmes, Jeanne la pucelle: à l'honneur de sa vraie mère et protectrice, l'église romaine",1890,Non côté,,bon,,101
1070,28,,0,PERNOUD R.,Jeanne devant les cauchons,1970,Non côté,,bon,,101
1071,28,,0,BATIFFOL L.,Jean Jouvenel,1894,Non côté,,bon,,101
1072,28,,0,GERARD A.-M.,Jehanne la mal jugée,1964,Non côté,,bon,,101
1073,28,,0,MOUCHARD A.,"Les fêtes de la béatification de Jeanne d'Arc, Rome - Orléans - La France",1910,Non côté,,bon,,101
1074,28,,0,FESCH A.,"Jeanne d'Arc, vierge & martyre",1893,Non côté,,bon,,101
1075,28,,0,DE LAFLOTTE D. B.,Aux pieds de Jeanne d'Arc,1911,Non côté,,bon,,101
1077,28,,0,LE BRUN DE CHARMETTES,"Histoire de Jeanne d'Arc, surnommée la pucelle d'Orléans tome 1",1817,Non côté,,bon,,101
1078,28,,0,LE BRUN DE CHARMETTES,"Histoire de Jeanne d'Arc, surnommée la pucelle d'Orléans tome 2",1817,Non côté,,bon,,101
1079,28,,0,LE BRUN DE CHARMETTES,"Histoire de Jeanne d'Arc, surnommée la pucelle d'Orléans tome 3",1817,Non côté,,bon,,101
1080,28,,0,LE BRUN DE CHARMETTES,"Histoire de Jeanne d'Arc, surnommée la pucelle d'Orléans tome 4",1817,Non côté,,bon,,101
1081,28,,0,,Jeanne d'Arc par elle-même et par ses témoins,1962,Non côté,,bon,,101
1082,28,,0,MICHELET J.,"Jeanne d'Arc, les procès de Jeanne d'Arc",1986,Non côté,,bon,,101
1083,28,,0,GEORGE E. (abbé),Jeanne d'Arc considérée au point de vue franco-champenois,1894,Non côté,,bon,,101
1084,28,,0,,La vie et déplorable mort de la pucelle d'Orléans,1619,Non côté,,bon,dans enveloppe en papier,101
1086,28,,0,DONCOEUR (père),La chevauchée de Jeanne d'Arc,1929,Non côté,,bon,,101
1088,28,,0,LENGLET DUFRESNOY (abbé),"Histoire de Jeanne Darc, vierge, héroïne et martyre d'état partie 2",1753,Non côté,,bon,,101
1089,28,,0,LENGLET DUFRESNOY (abbé),"Histoire de Jeanne Darc, vierge, héroïne et martyre d'état partie 3",1754,Non côté,,bon,,101
1090,28,,0,,Histoire du mémorable siège de la ville d'Orléans par les Anglais,1739,Non côté,,bon,,101
1091,28,,0,ROUETTE C. (abbé),Itinéraire de Jeanne la pucelle ou Jeanne d'Arc tome 1,1894,Non côté,,bon,,101
1092,28,,0,DE BOUTEILLER E. et DE BRAUX G.,Nouvelles recherches sur la famille de Jeanne d'Arc,1879,Non côté,,bon,,101
1093,28,,0,CORMAN L. (docteur),"Le vrai visage de Jeanne d'Arc, héroïne de non-violence",1951,Non côté,,bon,,101
1094,28,,0,CHAUSSARD,"Jeanne d'Arc, recueil historique et complet",1806,Non côté,,bon,,101
1095,28,,0,CHOUSSY J.-E.,Vie de Jeanne Darc,1900,Non côté,,bon,,101
1098,28,,0,CITOLLE J.,Epigrame sur l'espée de Jane la pucelle,1612,Non côté,,bon,,101
1099,28,,0,CHEVALIER U.,L'ajburation de Jeanne d'Arc au cimetière de Saint-Ouen et l'authenticité de sa formule,1902,Non côté,,bon,,101
1100,28,,0,PLANCHENAULT R.,"La ""chronique de la pucelle""",1932,Non côté,,bon,,101
1101,28,,0,SARRAZIN A.,Jeanne d'Arc et la Normandie au XVè siècle,1896,Non côté,,bon,,101
1102,28,,0,DUJARDIN J.,Jeanne d'Arc et les enquêtes de Poitiers,,Non côté,,bon,,101
1103,28,,0,BERRIAT-SAINT-PRIX,"Jeanne d'Arc, ou coup d'il sur les révolutions de France au tems de Charles VI et de Charles VII, et sur-tout de la pucelle d'Orléans",1817,Non côté,,bon,,100
1104,28,,0,CHARPENTIER P. et CUISSARD C.,Journal du siège d'Orléans (1428-1429) augmenté de plusieurs documents notamment des comtes de ville (1429-1431),1896,Non côté,,bon,,100
1105,28,,0,AYROLES J.-B.-J.,Jeanne d'Arc sur les autels et la régénération de la France,1885,Non côté,,bon,,100
1106,28,,0,PETIT DE JULLEVILLE L.,La Bienheureuse Jeanne d'Arc,1913,Non côté,,bon,,100
1107,28,,0,BUHE,Jeann d'Ark,1910,Non côté,,bon,,100
1108,28,,0,R. P. LECLERCQ H.,Jeanne d'Arc Savonarole,1906,Non côté,,bon,,100
1109,28,,0,SELLO H.,Die deutschen Anschauungen über die geschichtliche Jungfrau von Orleans im Wandel der Zeit,1932,Non côté,,bon,,100
1110,28,,0,DE SAILLY,"Revue historique - L'histoire de France de M. Henri Martin, perpétuité du druidisme, féodalité, influence civilisatrice de l'Eglise, nature du fief de Lorraine, Charles VII et Jeanne d'Arc, les fausses Jeanne d'Arc, le siège de Metz en 1444, nationalité française",1857,Non côté,,bon,,100
1111,28,,0,GORRES G.,Die Jungfrau von Orleans,1834,Non côté,,bon,,100
1112,28,,0,TIVIER H.,"Etude sur le mystère du siège d'Orléans et sur Jacques Millet, auteur présumé de ce mystère",1868,Non côté,,bon,,100
1113,28,,0,GERMAIN J.,"Richemont, Compagon de Jeanne d'Arc, le connétable qui bouta hors de France les Anglais",,Non côté,,bon,,100
1114,28,,0,RICHAUD M.-F. et IMBRECQ P.,En suivant Jeanne d'Arc sur les chemins de France,1956,Non côté,,bon,,100
1115,28,,0,LUCE S.,"Jeanne d'Arc à Domrémy, recherches critiques sur les origines de la mission de la Pucelle accompagnées de pièces justificatives",1886,Non côté,,bon,,100
1116,28,,0,WINDHAM F. M.,"La Pucelle d'Orléans, sa vie et sa mission d'après les documents originaux",1892,Non côté,,bon,,101
1117,28,,0,,Revue Historique Franciscaine Tome 8 N° 3-4,1931,Non côté,,bon,,101
1118,28,,0,BERGIER N.,L'entrée de Jeanne d'Arc à Reims le 16 juillet 1429,1890,Non côté,,bon,,101
1119,28,,0,,"Notice biographique sur Jeanne d'Arc, l Pucelle d'Orléans, née à Domrémy (Vosges), brûlée vive à Rouen (Seine-inférieure), le 30 mai 1431 à l'age de 19 ans",1875,Non côté,,bon,,101
1120,28,,0,,Jeanne d'Arc et les dominicains,1891,Non côté,,bon,,101
1121,28,,0,LECOY DE LA MARCHE A.,Le culte de Jeanne d'Arc jusqu'à nos jours et sa canonisation projetée,1889,Non côté,,bon,,101
1122,28,,0,PHILIPON DE LA MADELAINE M. V.,L'Orléanais - Histoire des ducs et du duché d'Orléans,1845,Non côté,,bon,,101
1123,28,,0,GROSJEAN G.,Jeanne d'Arc et le sentiment national,1980,Non côté,,bon,,101
1124,28,,0,GUILLEMIN A.,"Jeanne d'Arc, l'Epée de Dieu",1875,Non côté,,bon,,101
1125,28,,0,GUILLEMIN A.,"Jeanne d'Arc, poème en douze chants",1844,Non côté,,bon,,101
1126,28,,0,,Exhortation de la Pucelle d'Orléans à tous les princes de la Terre à faire une paix générale pour venger la mort du roi d'Angleterre par une guerre toute particulière,1877,Non côté,,bon,,101
1127,28,,0,DUNAND P.-H.,"Jules Quicherat, Pierre Cauchon et Jeanne d'Arc",1904,Non côté,,bon,,101
1128,28,,0,DE BARETON H.,Jeanne d'Arc Franciscaine,1909,Non côté,,bon,,101
1129,28,,0,,Jeanne d'Arc et les dominicains,1893,Non côté,,bon,,101
1130,28,,0,VILLIAUME M.,Histoire de Jeanne d'Arc et réfutation des diverses erreurs publiées jusqu'aujourd'hui,1864,Non côté,,bon,,101
1131,28,,0,CHASSAGNON H.,Les voix de Jeanne d'Arc,1896,Non côté,,bon,,101
1132,28,,0,,Mémorial du Vè centenaire de la réhabilitation de Jeanne d'Arc (1456 - 1956),1956,Non côté,,bon,,101
1133,28,,0,AYROLES J.-B.-J.,L'université de Paris au temps de Jeanne d'Arc et la cause de sa haine contre la libératrice,1902,Non côté,,bon,,102
1134,28,,0,AYROLES J.-B.-J.,La Vraie Jeanne d'Arc II - La Paysanne et l'Inspirée,1894,Non côté,,bon,,102
1135,28,,0,AYROLES J.-B.-J.,La Vraie Jeanne d'Arc III - La Libératrice,1897,Non côté,,bon,,102
1136,28,,0,AYROLES J.-B.-J.,La Vraie Jeanne d'Arc IV - La Vierge-Guerrière,1898,Non côté,,bon,,102
1137,28,,0,AYROLES J.-B.-J.,La Vraie Jeanne d'Arc V - La martyre,1902,Non côté,,bon,,102
1138,28,,0,GOWER R.,Joan of Arc,1893,Non côté,,bon,,102
1139,28,,0,DONCOEUR (père),Jehanne la Pucelle,1953,Non côté,,bon,,102
1140,45,1,0,DONCOEUR (père),Le mystère de la passion de Jeanne d'Arc (1430 - 1431),1930,Non côté,,bon,,87
1141,45,1,0,DONCOEUR (père),Le mystère de la passion de Jeanne d'Arc (1430 - 1431),1930,Non côté,,bon,,87
1142,45,1,0,WINWAR F.,Joan of Arc,1948,Non côté,,bon,,87
1143,45,1,0,DELERUE L.-G.,"Jeanne d'Arc, incarnation de la Patrie Française",1893,Non côté,,bon,,87
1144,45,1,0,,Missel de Sainte Jeanne d'Arc,1931,Non côté,,bon,,87
1146,45,1,0,,Missel de la vénérable Jeanne d'Arc,,Non côté,,bon,,87
1147,45,1,0,STEGGALL R.,Jeanne D'Arc and other Poems,1866,Non côté,,bon,,87
1148,45,1,0,FABRE J.,Le mois de Jeanne d'Arc,1892,Non côté,,bon,,87
1149,45,1,0,HOUGHTON L.,In the steps of Saint Joan of Arc,1951,Non côté,,bon,,87
1150,45,1,0,GUERIN A. et WHITE J. P.,Operation Shepherdess,1961,Non côté,,bon,,87
1151,45,1,0,BUCHAN A.,Joan of Arc and the recovery of France,1948,Non côté,,bon,,87
1152,45,1,0,BLIER P.,"Jeanne d'Arc, poëme dramatique",1878,Non côté,,bon,,87
1153,45,1,0,DE POLI O.,Les pages de Jeanne d'Arc,1902,Non côté,,bon,,87
1154,45,1,0,POKA-PIVNY A.,Le siècle de Jeanne d'Arc et le siècle dernier de la Hongrie,1931,Non côté,,bon,,87
1155,45,1,0,DE POLI O.,Jeanne d'Arc en Bourbonnais,1901,Non côté,,bon,,87
1156,45,1,0,BELTRAMI A.,"Giovanna D'Arco, detta la pulcella d'Orleans",1901,Non côté,,bon,,87
1157,45,1,0,BRASSILLACH R.,"Domremy, chronique en quatre actes",1961,Non côté,,bon,,87
1158,45,1,0,BERANANOS G.,"Jeanne, relapse et sainte",1934,Non côté,,bon,,87
1159,45,1,0,GOLDICHMITT F.,Jeanne d'Arc die gute bothringerin,1919,Non côté,,bon,,87
1160,45,1,0,confrérie de sainte Jeanne d'Arc,Message de Sainte Jeanne d'Arc,1960-1974,Non côté,,bon,,87
1161,45,1,0,,Missel de Jeanne d'Arc,1931,Non côté,,bon,,87
1162,45,1,0,VERISSIMO E.,A vida de Joana d'Arc,,Non côté,,bon,,87
1163,45,1,0,,Johanna die Jungfrau,1935,Non côté,,bon,,87
1164,45,1,0,RUDLER G.,"Michelet, Historien de Jeanne d'Arc",1925,Non côté,,bon,,87
1165,45,1,0,RICHAUMME A.,Jeanne d'Arc,1965,Non côté,,bon,,87
1167,45,1,0,LEDAIN B.,Jeanne d'Arc à Poitiers,1894,Non côté,,bon,,88
1168,45,1,0,BOISSONNOT H.,Jeanne d'Arc à Tours,,Non côté,,bon,,88
1169,45,1,0,DAULON B.,"Jehan d'Aulon, écuyer de Jeanne d'Arc",1958,Non côté,,bon,,88
1170,45,1,0,ASSIER A.,Pièces rares ou inédites relatives à l'histoire de la Champagne et de la Brie,1897,Non côté,,bon,,88
1171,45,1,0,,Petit receuil de miniatures,,Non côté,,bon,,88
1173,45,1,0,MAROT P.,"Jeanne la bonne lorraine à Domrémy: la marche de la Haute-Meuse, la mission de Jeanne d'Arc, souvenir et culte de l'héroïne dans son Pays",1980,Non côté,,bon,,88
1174,45,1,0,MAROT P.,Le pays de Jeanne d'Arc,1951,Non côté,,bon,,88
1175,45,1,0,MAROT P.,Le pays de Jeanne d'Arc,1951,Non côté,,bon,,88
1176,45,1,0,MAROT P.,Le pays de Jeanne d'Arc,1951,Non côté,,bon,,88
1177,45,1,0,TISSET P.,"Procès de condamnation de Jeanne d'Arc, Tome 2",1970,Non côté,,bon,,88
1178,45,1,0,MAROT P.,La minute française du procès de Jeanne d'Arc,1952,Non côté,,bon,,88
1179,45,1,0,MAROT P.,La minute française du procès de Jeanne d'Arc,1952,Non côté,,bon,,88
1180,45,1,0,TISSET P.,"Procès de condamnation de Jeanne d'Arc, Tome 1",1960,Non côté,,bon,,88
1181,45,1,0,,Pochette à propos du Musée de Jeanne d'Arc,1997,Non côté,,bon,,88
1182,45,1,0,,Les Amis de Jeanne d'Arc Tome 46 à 85 (boîte),1964-1976,Non côté,,bon,,88
1183,45,1,0,,"L'alliance, Organe de l'Alliance Jeanne d'Arc 1-5",1957,Non côté,,bon,,88
1184,45,1,0,,"Message de Sainte Jeanne d'Arc, numéro 1-35",1953-1959,Non côté,,bon,,88
1185,45,1,0,,"Association Universelle des Amis de Jeanne d'Arc, numéro 1-44",1953-1964,Non côté,,bon,,88
1186,45,1,0,GOURDON G.,Jeanne d'Arc drame en 3 actes et 7 tableaux,1910,Non côté,,bon,,88
1187,45,1,0,DE LAMARTINE A.,Jeanne d'Arc,1889,Non côté,,bon,,88
1188,45,1,0,BOURGUIGNON E.,Sainte Jeanne d'Arc (Captive et Martyre),1938,Non côté,,bon,,88
